product_link,product_name,product_description,product_price,product_id,product_category
https://www.nuuly.com/rent/products/backless-button-front-vest?color=001,Backless Button-Front Vest,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",98,f7b5c452-6a44-44a0-925f-b52190244d0f,vest
https://www.nuuly.com/rent/products/corduroy-puffer-vest?color=011,Corduroy Puffer Vest,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",138,02dc5632-6aaf-49bf-a873-199a2ed78f4d,vest
https://www.nuuly.com/rent/products/sheer-bomber-jacket?color=001,Sheer Bomber Jacket,,168,cac0968c-8810-4245-ac47-8ed5c66c50b6,jacket
https://www.nuuly.com/rent/products/evy-midi-dress?color=060,Evy Midi Dress,"Launched in 2017, Chufy features ready-to-wear pieces that infuse high quality fabrics with vivid colors and lively patterns. Every season the brand focuses on a new destination and its culture, collaborating with artisans to imbue every piece with the authenticity of local craftsmanship. ",455,1c39bceb-3748-402b-b33e-210ff32b46b8,dress
https://www.nuuly.com/rent/products/kora-cashmere-crew-sweater?color=001,Kora Cashmere Crew Sweater,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",148,9b457bb4-f7f5-468b-9b39-7e2b3e17705c,sweater
https://www.nuuly.com/rent/products/jungle-panther-midi-dress?color=040,Jungle Panther Midi Dress,"What began as a handful of goods at a local fashion fair has grown into one of Brazil’s most recognizable labels for sun-soaked dressing. With vibrant colors, bold silhouettes and feminine details featured in every design, FARM Rio’s cheerful creations are both fashion-forward and vintage-inspired.",250,82cf4c78-c68c-453b-8ce4-d69af9d7a71e,dress
https://www.nuuly.com/rent/products/betsy-turtleneck-sweatshirt?color=001,Betsy Turtleneck Sweatshirt,"Founded in 2015 by husband-and-wife team Lara and Ben Mead, Varley is an international, family-run brand, headquartered in LA and London. Rooted in movement, Varley exists to instill quiet confidence through timeless collections that are made to last.",118,83d0e9cc-b487-4d1f-a194-589fef971bff,sweatshirt
https://www.nuuly.com/rent/products/jane-vegan-leather-top?color=020,Jane Vegan Leather Top,"Best known as an iconic footwear brand, Steve Madden has expanded their innovative designs to include trendy womenswear in simple, statement designs. ",49,47ce9c7f-9ca2-41c1-b388-0a99a63e0682,top
https://www.nuuly.com/rent/products/kyla-mini-dress?color=030,Kyla Mini Dress,"Featuring classic silhouettes and striking prints, Aureta offers day-to-night garments that embrace femininity, versatility and effortless, everyday style. ",175,50150a6c-b4b7-47a4-842c-c67f6745f680,dress
https://www.nuuly.com/rent/products/diane-velvet-midi-dress?color=001,Diane Velvet Midi Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them. ",280,48855654-ab2b-4124-b737-a12af27e6205,dress
https://www.nuuly.com/rent/products/mirena-biker-shorts?color=040,Mirena Biker Shorts,"Hand-dyed fabrics, intricate lace and vintage-inspired floral prints highlight the soft-yet-strong femininity of LoveShackFancy. After designing the ideal bridesmaid dresses for her own wedding, founder Rebecca Hessel Cohen began a collection of ethereal dresses inspired by her travels. ",115,ffdb8ec8-2e40-46d7-a2bc-f129aaafd1a8,shorts
https://www.nuuly.com/rent/products/striped-boat-neck-top?color=040,Striped Boat Neck Top,"Sunday in Brooklyn brings its name to life with contemporary tops, skirts and dresses tricked out with feminine details like bow-ties, cutouts and ruffle sleeves—all perfect for weekend living in the city.",128,78784345-8923-4173-a7f4-ecc2cd22428a,top
https://www.nuuly.com/rent/products/halter-printed-mini-dress?color=080,Halter Printed Mini Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them. ",170,86874f48-d335-4302-b054-98f512b02f03,dress
https://www.nuuly.com/rent/products/hi-low-jacquard-sweater?color=015,Hi-Low Jacquard Sweater,"With more than 25 years of experience in the industry, designer Shelli Segal draws inspiration from the elegant yet daring aesthetic of the West Coast woman. Her bold designs feature intricate details and evoke a feeling of timeless femininity. ",89,bc3e8824-adf4-40c8-940a-836d2ce4890f,sweater
https://www.nuuly.com/rent/products/vegan-leather-sherpa-lined-coat?color=020,Vegan Leather Sherpa Lined Coat,"Nuuly joined forces with [BLANKNYC] to create a capsule collection of jackets that you could wear riding the subway, riding a horse or riding a motorcycle. Nuuly x [BLANKNYC] brings a modern take to faux leather outwear that will keep Nuulyers cozy in chilly months.",168,33e9c861-9531-4c36-94bb-b1e5b89a4b3b,coat
https://www.nuuly.com/rent/products/straight-on-vegan-suede-shorts?color=020,Straight On Vegan Suede Shorts,"Perfectly distressed, all-American styles are the backbone of this Free People collection, encompassing denim, tees, dresses and more.   ",128,bc1adcd2-1238-4f17-8a26-aaf1097de4f6,shorts
https://www.nuuly.com/rent/products/checker-terry-oversized-button-down?color=029,Checker Terry Oversized Button Down,"Gathering inspiration from the needs of the modern woman, ONA creates easy-care performance wear with a sophisticated and minimalist aesthetic.",150,4dc6fbe3-1338-46d5-8fc4-a27a0609e2b6,down
https://www.nuuly.com/rent/products/arland-mini-dress?color=092,Arland Mini Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",128,35568486-c136-4587-96d7-95d67c4db9e8,dress
https://www.nuuly.com/rent/products/rosette-bodice-dress?color=060,Rosette Bodice Dress,"Only available to rent at Nuuly, Eloquii creates fashion-forward, size-inclusive garments in sizes 14–32. ",160,7bdbb79e-3d50-4576-b1d3-47fc38d890cc,dress
https://www.nuuly.com/rent/products/plaid-ruffle-collar-pullover?color=030,Plaid Ruffle-Collar Pullover,"ENGLISH FACTORY is a Los Angeles-based label that pairs classic, feminine silhouettes with modern fabrics, crisp colors and fun details, incorporating trends without being trendy. ",118,96bbc28d-978e-4026-ac05-df34400b9a9f,pullover
https://www.nuuly.com/rent/products/sheer-panel-fitted-dress?color=009,Sheer Panel Fitted Dress,"Only available to rent at Nuuly, Eloquii creates fashion-forward, size-inclusive garments in sizes 14–32. ",100,5c568a35-bdfa-42d8-a17c-2f936ac24d64,dress
https://www.nuuly.com/rent/products/the-yaya-mid-rise-crop-jeans2?color=091,The Yaya Mid-Rise Crop Jeans,"Anthropologie's exclusive collection of premium denim + everyday outfitting offers an expansive array of made-for-you pieces that are versatile, comfortable and inclusive of all sizes, styles and vibes.",148,a2b6b58c-17ed-4f0c-8e60-543c13f52460,jeans2
https://www.nuuly.com/rent/products/marcella-sequined-bodysuit?color=001,Marcella Sequined Bodysuit,"Mixing classic tailoring with key trend pieces, 4th + Reckless is a UK-based design house that focuses on the head-to-toe look with pieces for day to night, work and every day. With such inspired and versatile basics, it's easy to mix and match to achieve a style for any occasion.",118,9e8b1152-5deb-43af-9d2f-3c229d7d81d8,bodysuit
https://www.nuuly.com/rent/products/space-dye-zip-thru-cardigan?color=000,Space Dye Zip Thru Cardigan,"iets frans… crafts modern athleisure, elevated basics, fresh silhouettes and technical fabrications. Look no further for streetwear with a dynamic feel. ",69,557f708e-96b4-45d2-a394-4d0261aa73cb,cardigan
https://www.nuuly.com/rent/products/bell-sleeve-sweater?color=042,Bell Sleeve Sweater,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",98,2474244a-e92f-4ac0-8cc2-ed3e0c4111e9,sweater
https://www.nuuly.com/rent/products/tweed-midi-skirt?color=049,Tweed Midi Skirt,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",158,bb233d0a-30cf-4c80-ab04-505e6963832c,skirt
https://www.nuuly.com/rent/products/veronica-ruffle-mini-dress?color=000,Veronica Ruffle Mini Dress,"Inspired by the sun-soaked days of lemonade stands and founded on the principles of confidence, femininity and individuality, designers Gillian Rose Kern and Laura Hall began LA-based For Love & Lemons in 2011. Look for femme dresses and tops crafted from unexpected prints and fabrics. ",229,d2755fbe-497d-4a37-af17-bf1868859d01,dress
https://www.nuuly.com/rent/products/camp-collar-linen-playsuit?color=093,Camp Collar Linen Playsuit,"Native New Yorker and influencer before the age of Instagram, Danielle Bernstein began WeWoreWhat as a fashion blog, which quickly turned from inspiring creative outlet to trend-setting clothing brand. Think Insta-worthy denim, sleek activewear and basics that turn heads.",135,17340128-7834-4ca1-9894-b89d6b024882,playsuit
https://www.nuuly.com/rent/products/rosario-pullover-sweater?color=702,Rosario Pullover Sweater,Great denim with a perfect fit + other unfussy outfitting essentials are Madewell's calling card.  ,80,e4b18c98-db40-4285-80ec-bc0832a9daa2,sweater
https://www.nuuly.com/rent/products/mia-velvet-ruched-maxi-dress?color=259,Mia Velvet Ruched Maxi Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them. ",280,56588aed-f9a1-4498-92f8-869003936757,dress
https://www.nuuly.com/rent/products/button-front-denim-pinafore-dress?color=091,Button-Front Denim Pinafore Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",180,ae1e5ad8-00c7-4bb9-8663-bb2a2ac71cad,dress
https://www.nuuly.com/rent/products/verbena-midi-dress?color=068,Verbena Midi Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",98,138aea15-b340-4295-9e07-5ce3dde44210,dress
https://www.nuuly.com/rent/products/ruby-high-rise-palazzo-flare-jeans?color=001,Ruby High Rise Palazzo Flare Jeans,"Playful, edgy details make LA denim brand Pistola’s distressed looks, cut-offs and jean jackets anything but ordinary. ",168,0393c1f8-9c86-4219-a875-16478041dae9,jeans
https://www.nuuly.com/rent/products/reworked-denim-coveralls?color=091,Reworked Denim Coveralls,"The re_nuuly x Tricia Fix capsule collab features out-of-circulation rentals deconstructed, reconstructed and generally souped up with Tricia Fix's signature mix of upcycled fabric, vintage patches and appliques.",350,0df2a148-4660-4662-b18f-66d212e02777,coveralls
https://www.nuuly.com/rent/products/luna-frost-jacket?color=000,Luna Frost Jacket,,300,b4b58d69-783d-4c09-b068-ab75da000d97,jacket
https://www.nuuly.com/rent/products/undertow-ribbed-dress?color=220,Undertow Ribbed Dress,"The ultimate destination for slip-it-on and go styles, L Space is a California brand doing clothes that not only fit your body but fit your life. Find easy sets, dresses and activewear that celebrate the feeling of clothes you'll love to live in.",169,6e1d7990-4ed2-4688-9395-6e8cb3f0704a,dress
https://www.nuuly.com/rent/products/bay-leaf-faux-suede-vest?color=020,Bay Leaf Faux Suede Vest,"Born from Manhattan’s edgy, effortless street style scene, [BLANKNYC] has offered endless iterations of cool-girl classics like distressed denim and timeless moto jackets since their launch in 2007. ",88,ea9b1e6f-7d93-47de-b6a2-d14c3b25e28a,vest
https://www.nuuly.com/rent/products/maddy-knit-dress?color=001,Maddy Knit Dress,"Bold and humorous prints meet vintage-inspired yet wearable silhouettes in Rachel Antonoff's collection of playful frocks, blouses and jumpsuits. If you're trying to make a statement with your clothes, look no further—with these pieces you ARE the statement. ",285,62d04dfd-6fd3-4c11-9d6a-050be8859d2f,dress
https://www.nuuly.com/rent/products/mini-tiered-ruffle-dress?color=065,Mini Tiered Ruffle Dress,"Known for their two-piece sets, mini dresses and feminine blouses, LA-based 4SI3NNA designs casual-yet-polished silhouettes, perfect for backyard parties, happy hours and all-day brunches.",138,d797e239-d8d5-4c56-962d-68b5702f2c1b,dress
https://www.nuuly.com/rent/products/eva-mixed-plaid-blazer?color=009,Eva Mixed Plaid Blazer,"RD Style prides itself on being an accessible brand that offers comfortable, edgy and effortless staple pieces that make a statement. Let your style be heard with eclectic knits and colorful loungewear in interesting silhouettes.",168,e38daa5b-14e7-4911-b957-8091f8f2cc74,blazer
https://www.nuuly.com/rent/products/sunbutt-crop-flare-jeans?color=092,Sunbutt Crop Flare Jeans,"ASKK is built on three major principles: local L.A. production, quality fabrics and designs for every body. With this triune philosophy, ASKK makes denim pieces that you'll want to keep in your closet forever—the wide-legs, skinnies and cropped jeans that you've been searching for.",300,18c95b17-7fc2-4f7c-b09d-1c36d5e58725,jeans
https://www.nuuly.com/rent/products/snake-print-rita-coat?color=000,Snake Print Rita Coat,"Born in 2015 by East London designer Nina Hopkins, jakke was founded upon the belief that fashion-forward women should be able to buy confidently into ethical fashion. They've certainly stuck to that dream with their innovative collection of faux fur jackets—being awarded ""Best Faux Fur Brand"" and ""Best Wool Free Brand"" by PETA.",376,91804909-6e51-46cc-a03d-17356d44e126,coat
https://www.nuuly.com/rent/products/colbie-crossover-pants?color=016,Colbie Crossover Pants,"If you’re searching for a wardrobe that’s both chic and comfortable, look no further than Bayse’s versatile designs. With a focus on flattering, stretchy ribbed knits, the brand offers a sleek take on easy style, featuring everything from cute crop tops to sophisticated day-to-night dresses.",140,fb72b47d-4a20-443b-9e53-be09957a54a5,pants
https://www.nuuly.com/rent/products/tailored-heritage-blazer?color=004,Tailored Heritage Blazer,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",168,e633ccca-85d5-422d-99da-c1fa1916ecd0,blazer
https://www.nuuly.com/rent/products/cap-sleeve-mock-neck-slim-midi-dress?color=041,Cap-Sleeve Mock-Neck Slim Midi Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go.",178,498343dc-8069-4d66-b4fd-44d6af3dd815,dress
https://www.nuuly.com/rent/products/square-neck-pleated-dress?color=096,Square-Neck Pleated Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",170,b3240972-8f93-450b-94e4-ff7c4405b0d6,dress
https://www.nuuly.com/rent/products/extra-long-cable-cardigan-sweater?color=105,Extra-Long Cable Cardigan Sweater,"Ollari merges the modern silhouettes of the west with the rich intricacies of the east, transforming personal pictorial travel experiences into elevated collections. Never cliché + never boring, their global-inspired jumpsuits, dresses and tops are meant to inspire.",148,d83c44e7-078c-4ad3-9684-178f2def45c4,sweater
https://www.nuuly.com/rent/products/leonie-menswear-one-piece?color=041,Leonie Menswear One-Piece,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",178,a4402c77-6b00-4f07-8da9-2f7e22549f7f,piece
https://www.nuuly.com/rent/products/printed-v-neck-dress?color=266,Printed V-Neck Dress,,230,c3d7ef03-1bea-444a-9e1e-99cf96ea82d3,dress
https://www.nuuly.com/rent/products/leila-floral-dress?color=015,Leila Floral Dress,"Ethically produced in California, Lisa Says Gah is a firm believer that simple can be eclectic. Every piece is made with natural fabrics and is inspired by vintage styles that deserve a fresh update.  ",198,d66dac20-d228-4942-9e54-4aa34a84c4d9,dress
https://www.nuuly.com/rent/products/charcoal-studded-blazer?color=004,Charcoal Studded Blazer,"Meet your new go-to jeans. Known for their cult-favorite Bandit cutoffs, oneteaspoon combines on-trend silhouettes, vintage washes and bespoke distressing for pure denim bliss.",218,929fe872-4811-4b7b-a831-1d95cab5ba1c,blazer
https://www.nuuly.com/rent/products/fancott-sleeveless-bodysuit?color=001,Fancott Sleeveless Bodysuit,"Mixing classic tailoring with key trend pieces, 4th + Reckless is a UK-based design house that focuses on the head-to-toe look with pieces for day to night, work and every day. With such inspired and versatile basics, it's easy to mix and match to achieve a style for any occasion.",58,26c7da75-7250-4df3-b5ba-6ec0fa257d6c,bodysuit
https://www.nuuly.com/rent/products/oversized-belted-faux-fur-coat?color=020,Oversized Belted Faux Fur Coat,"Meaning ""with the girls"" in French, Avec Les Filles combines playful sophistication with aspirational design to create feminine pieces featuring moody florals and modern details. ",278,7276b54d-6b4d-4395-8335-3d2757ac9272,coat
https://www.nuuly.com/rent/products/metallic-tiered-maxi-dress?color=060,Metallic Tiered Maxi Dress,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",180,fd5001c7-2ff4-4724-a4af-f4618bc43a99,dress
https://www.nuuly.com/rent/products/ashton-zip-thermal?color=016,Ashton Zip Thermal,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",98,2162bcb4-b2ad-44f1-ad1e-9fcbcd5418c4,thermal
https://www.nuuly.com/rent/products/colorful-waves-crochet-pullover?color=069,Colorful Waves Crochet Pullover,"What began as a handful of goods at a local fashion fair has grown into one of Brazil’s most recognizable labels for sun-soaked dressing. With vibrant colors, bold silhouettes and feminine details featured in every design, FARM Rio’s cheerful creations are both fashion-forward and vintage-inspired.",295,caa11576-a7b1-4874-9b9d-3302d2b733d6,pullover
https://www.nuuly.com/rent/products/lacey-lady-maxi-dress?color=001,Lacey Lady Maxi Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",298,7877c57d-5a30-4107-adc9-772348bc9cec,dress
https://www.nuuly.com/rent/products/sheer-lace-midi-dress?color=001,Sheer Lace Midi Dress,"Inspired by the latest runway shows, street style and West Coast culture, Endless Rose specializes in of-the-moment designs with thoughtful details like embroidery, graphic lace and a well-placed ruffle. Look for relaxed dresses, midi skirts and romantic, shoulder-baring blouses from this LA-based brand. ",150,0f61749b-9210-4706-9959-e69190c3d159,dress
https://www.nuuly.com/rent/products/courtside-fleece-jacket?color=045,Courtside Fleece Jacket,"Free People Movement's performance-ready activewear brings color, pattern and style to the gym—and beyond. These staples go from studio to street and back again.",128,ba28075d-7438-41e3-a70e-5ac7302628c8,jacket
https://www.nuuly.com/rent/products/long-twofer-cardigan-sweater?color=001,Long Twofer Cardigan Sweater,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",168,b8671005-082a-4f4d-ba6e-026cfc875bd9,sweater
https://www.nuuly.com/rent/products/nellie-knit-sweater?color=020,Nellie Knit Sweater,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",148,6878a2cb-cf55-4981-b7c1-d13318e0658b,sweater
https://www.nuuly.com/rent/products/abstract-print-maxi-dress?color=000,Abstract Print Maxi Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them. ",160,564be2cd-1349-413c-a06a-2169c97e035a,dress
https://www.nuuly.com/rent/products/the-avery-pleated-wide-leg-trousers?color=001,The Avery Pleated Wide-Leg Trousers,"The Avery is known to be a bit dramatic – but we wouldn't have it any other way. With a flattering high rise, double pleats, and a fluid leg,  
  
*this*  
is the pant to know (and wear!) this season.
",148,3d55b9c0-7635-4ebf-a336-1eeab4bd076a,trousers
https://www.nuuly.com/rent/products/sailor-gingham-pants?color=014,Sailor Gingham Pants,"The Australian designer couple behind cult-fave Rolla's incorporates their experience working with global denim brands to create jeans, dresses and more using clean, classic lines updated with modern touches.",129,7b6bee4e-d3d9-414c-ac8f-75526d0e01c2,pants
https://www.nuuly.com/rent/products/flounce-beaded-maxi-dress?color=066,Flounce Beaded Maxi Dress,,270,b9d6c4a3-cf96-4dee-9efc-42d9abf278e4,dress
https://www.nuuly.com/rent/products/le-crop-velvet-bootcut-jeans?color=020,Le Crop Velvet Bootcut Jeans,"The go-to brand for luxury jeans, FRAME’s coveted denim styles range from timeless to trending and everything in between. ",258,928983ae-bacc-484a-b964-e59dbccdf684,jeans
https://www.nuuly.com/rent/products/strapless-smocked-dress?color=001,Strapless Smocked Dress,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",148,30589e03-3b71-40ba-9f6c-a0d7760c1f2c,dress
https://www.nuuly.com/rent/products/blazer-romper?color=001,Blazer Romper,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",198,4469423a-3d32-4627-b3c4-bc68fce17661,romper
https://www.nuuly.com/rent/products/nadiva-mini-dress?color=111,Nadiva Mini Dress,"Launched in Australia in 2005, MINKPINK does easy dress silhouettes, trend-worthy tops + the skirts you'll love to wear when your jeans just won't cut it.",159,90d34561-9fce-4dc6-8ee7-b19af9d47a51,dress
https://www.nuuly.com/rent/products/airweight-high-rise-skort?color=041,Airweight High-Rise Skort,"Splits59 creates activewear with a modern edge, meticulously designed in the heart of Los Angeles. Made to be lived in, Splits69 pieces effortlessly fuse style + movement into everyday life.",128,77d2e86b-8b29-484b-bff7-aca420d39a77,skort
https://www.nuuly.com/rent/products/clara-baggy-jeans?color=091,Clara Baggy Jeans,"Based in downtown Los Angeles, premium denim label AGOLDE pulls inspiration from decades of youth culture, transforming nostalgia into contemporary staples made from innovative fabrics sourced from around the world.",238,e3b41cf9-e031-4ec1-a453-d6337366120a,jeans
https://www.nuuly.com/rent/products/the-alani-cashmere-mock-neck-wedge-sweater?color=066,The Alani Cashmere Mock-Neck Wedge Sweater,"Anthropologie's exclusive collection of premium denim + everyday outfitting offers an expansive array of made-for-you pieces that are versatile, comfortable and inclusive of all sizes, styles and vibes.",158,6ff0e29c-6da8-42bc-8681-5f35b84b65b6,sweater
https://www.nuuly.com/rent/products/textured-smocked-midi-dress?color=001,Textured Smocked Midi Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",180,eea7f1d7-ee62-45cc-aeb9-5e9915e0f44d,dress
https://www.nuuly.com/rent/products/sylvie-polo-sweater?color=049,Sylvie Polo Sweater,"An iconic name at the forefront of streetwear and urban culture, Obey’s edgy and art-driven designs empower individuals to express their unique style.",90,75f1305e-61b5-47ae-8228-87ed90e036c6,sweater
https://www.nuuly.com/rent/products/flounce-trim-romper?color=000,Flounce Trim Romper,"Nuuly x Place Nationale, an only-here, only rentable collab is sustainability—and summer—focused. The 7-piece capsule highlights Place Nationale's signature femme aesthetic and features upcycled vintage silk scarves, one-of-a-kind print combinations + plant-based fabrics.",230,d4725622-e6ee-46cb-8de7-24c4564bfd6f,romper
https://www.nuuly.com/rent/products/pepper-sequined-skirt?color=070,Pepper Sequined Skirt,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",172,3cf859f1-38aa-4017-9c92-607085bf37cc,skirt
https://www.nuuly.com/rent/products/tiffany-lace-up-midi-dress?color=266,Tiffany Lace-Up Midi Dress,,89,93d34eaf-f14d-42ed-8ba8-df6e5b145841,dress
https://www.nuuly.com/rent/products/harra-ruffled-skirt?color=000,Harra Ruffled Skirt,"They don’t call it the Best Coast for nothing. Designed in Los Angeles, AFRM has a distinctly SoCal sensibility. Think: cool, casual and sun-kissed.",68,d8268216-1bb1-4c46-afbb-4cb17060f4f5,skirt
https://www.nuuly.com/rent/products/susan-colorblock-skirt?color=000,Susan Colorblock Skirt,"Olivia Rubin, self-proclaimed lover of rainbows and sequins, started her eponymous collection with a multi-faceted and fun take on modern femininity—focusing on playful dresses, standout skirts and brightly colored prints for work or play and joyful moments in between.",260,af529a4f-26bc-4fdd-ab92-34af48bfe22f,skirt
https://www.nuuly.com/rent/products/estella-embroidered-mini-dress?color=011,Estella Embroidered Mini Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",168,8302f77c-5601-4eff-b4ad-a4524c0584cd,dress
https://www.nuuly.com/rent/products/worth-the-wait-bodysuit?color=010,Worth The Wait Bodysuit,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",128,604ac4ad-c5c8-41f1-a3d4-0083dbbafe06,bodysuit
https://www.nuuly.com/rent/products/carnaby-kick-flare-pants?color=025,Carnaby Kick Flare Pants,"Contemporary yet timeless, Sanctuary embodies carefree California style and edgy East Coast fashion equally, featuring versatile cool-girl silhouettes that go from day to night with ease.",89,16d77e7c-0d64-4e63-9e83-952840c369cf,pants
https://www.nuuly.com/rent/products/rideout-bib-snow-overalls?color=001,Rideout Bib Snow Overalls,,259,8cc7202b-c6c4-4d61-9005-e2ce14442c4e,overalls
https://www.nuuly.com/rent/products/hailey-mini-pointelle-dress?color=000,Hailey Mini Pointelle Dress,"Olivia Rubin, self-proclaimed lover of rainbows and sequins, started her eponymous collection with a multi-faceted and fun take on modern femininity—focusing on playful dresses, standout skirts and brightly colored prints for work or play and joyful moments in between.",310,837cb2c2-c86e-43bc-bbe4-6187d4568651,dress
https://www.nuuly.com/rent/products/meggy-bow-top?color=080,Meggy Bow Top,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",174,b3715e97-1fa0-4cf2-87e6-1e07c60cd556,top
https://www.nuuly.com/rent/products/cozy-cinched-faux-shearling-vest?color=037,Cozy Cinched Faux Shearling Vest,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",128,2e0bc22b-887e-4776-be4b-0e5e4992851e,vest
https://www.nuuly.com/rent/products/printed-midi-corset-dress?color=086,Printed Midi Corset Dress,"Sisters Lizzy Abegg and Isabella Pennefather dreamed up Spell in their beachside hometown of Byron Bay, Australia. Their muse? The patron saint of boho, Stevie Nicks.",269,b8cd1fd0-85f6-47a3-aa51-a13e80f172fb,dress
https://www.nuuly.com/rent/products/tilly-v-neck-pullover-sweater?color=060,Tilly V-Neck Pullover Sweater,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",118,dc349f9b-7ff7-45a8-a2ba-6746572b8c55,sweater
https://www.nuuly.com/rent/products/low-waisted-pleated-trousers?color=024,Low-Waisted Pleated Trousers,"What began as a handful of goods at a local fashion fair has grown into one of Brazil’s most recognizable labels for sun-soaked dressing. With vibrant colors, bold silhouettes and feminine details featured in every design, FARM Rio’s cheerful creations are both fashion-forward and vintage-inspired.",195,cb9b0ba5-f55f-4017-833b-378069a89fe5,trousers
https://www.nuuly.com/rent/products/westminster-floral-maxi-dress?color=001,Westminster Floral Maxi Dress,"Known for its dreamy floral maxis, carefree kimonos and embroidered flourishes, Jen’s Pirate Booty is a free-spirited brand curated by designer Jen Rossi in her hometown of Malibu, California.",242,05e1ee89-7c16-433e-a4ff-cdfd73942354,dress
